TRADE NO 	DATETIME 	TYPE 	SYMBOL 	VOLUME 	OPEN PRICE 	CLOSE PRICE 	SWAP 	COMMISSION 	P&L
84361611 	2021-07-08 13:48 	BUY 	GBPJPY 	0.01 	150.939 	151.002 	0 	0 	0.49
84361653 	2021-07-08 13:49 	BUY 	AUDJPY 	0.01 	81.524 	81.583 	0 	0 	0.45
84382345 	2021-07-09 01:37 	BUY 	USDCHF 	0.01 	0.91508 	0.91537 	0 	0 	0.27
84382357 	2021-07-09 06:11 	SELL 	EURNZD 	0.01 	1.70498 	1.70442 	0 	0 	0.33
84382368 	2021-07-09 04:38 	SELL 	GBPNZD 	0.01 	1.98502 	1.98466 	0 	0 	0.21
84382381 	2021-07-09 07:12 	BUY 	CADCHF 	0.01 	0.73043 	0.73098 	0 	0 	0.51
84382387 	2021-07-09 06:04 	BUY 	NZDJPY 	0.01 	76.313 	76.387 	0 	0 	0.57
84382401 	2021-07-09 07:37 	BUY 	NZDCHF 	0.01 	0.63564 	0.63612 	0 	0 	0.44
84382406 	2021-07-09 02:21 	BUY 	XAGUSD 	0.01 	25.908 	25.952 	0 	0 	1.86
84392989 	2021-07-09 11:05 	BUY 	EURCHF 	0.01 	1.08356 	1.08423 	0 	0 	0.62
84400205 	2021-07-09 15:59 	BUY 	EURGBP 	0.01 	0.85752 	0.85772 	0 	0 	0.23
84405266 	2021-07-09 15:55 	BUY 	EURGBP 	0.01 	0.85581 	0.85598 	0 	0 	0.2
84405279 	2021-07-09 15:41 	SELL 	GBPCAD 	0.01 	1.73246 	1.73199 	0 	0 	0.31
84409401 	2021-07-12 07:43 	BUY 	USDCHF 	0.01 	0.91495 	0.91511 	0.04 	0 	0.15
84410538 	2021-07-09 20:44 	SELL 	XAUUSD 	0.01 	1810.1 	1809.86 	0 	0 	0.2
84410541 	2021-07-13 07:58 	SELL 	GBPAUD 	0.01 	1.85304 	1.85276 	0.06 	0 	0.18
84410549 	2021-07-09 18:39 	SELL 	GBPCAD 	0.01 	1.72972 	1.72955 	0 	0 	0.12
84410551 	2021-07-09 20:02 	SELL 	GBPNZD 	0.01 	1.98398 	1.98374 	0 	0 	0.14
84412876 	2021-07-12 08:36 	BUY 	EURGBP 	0.01 	0.855 	0.85532 	-0.04 	0 	0.37
84412881 	2021-07-12 15:53 	SELL 	GBPAUD 	0.01 	1.85431 	1.85403 	0.03 	0 	0.18
84412882 	2021-07-09 20:59 	SELL 	GBPCAD 	0.01 	1.72988 	1.72955 	0 	0 	0.22
84426545 	2021-07-12 06:48 	SELL 	GBPAUD 	0.01 	1.85866 	1.85837 	0 	0 	0.18
84428812 	2021-07-12 08:27 	SELL 	GBPNZD 	0.01 	1.99098 	1.99075 	0 	0 	0.14
84428823 	2021-07-12 08:27 	SELL 	GBPCAD 	0.01 	1.73153 	1.73126 	0 	0 	0.18
84435030 	2021-07-12 12:51 	BUY 	CADCHF 	0.01 	0.733 	0.73342 	0 	0 	0.39
84435037 	2021-07-12 14:36 	BUY 	NZDJPY 	0.01 	76.784 	76.845 	0 	0 	0.47
84435041 	2021-07-12 14:52 	BUY 	NZDCHF 	0.01 	0.63792 	0.63833 	0 	0 	0.38
84435045 	2021-07-12 14:01 	BUY 	XAGUSD 	0.01 	26.011 	26.036 	0 	0 	1.05
84437175 	2021-07-12 12:06 	SELL 	USDCAD 	0.01 	1.25065 	1.25038 	0 	0 	0.18
84437194 	2021-07-12 12:02 	BUY 	EURJPY 	0.01 	130.537 	130.559 	0 	0 	0.17
84437198 	2021-07-12 11:48 	SELL 	EURAUD 	0.01 	1.59059 	1.59039 	0 	0 	0.13
84437201 	2021-07-12 11:51 	SELL 	GBPCAD 	0.01 	1.73228 	1.73206 	0 	0 	0.15
84437203 	2021-07-12 12:23 	SELL 	GBPNZD 	0.01 	1.99176 	1.99144 	0 	0 	0.19
84437208 	2021-07-12 12:05 	BUY 	CADJPY 	0.01 	88.062 	88.112 	0 	0 	0.38
84437221 	2021-07-12 12:30 	BUY 	NZDCHF 	0.01 	0.6372 	0.63757 	0 	0 	0.34
84440713 	2021-07-12 14:00 	BUY 	CADJPY 	0.01 	88.165 	88.198 	0 	0 	0.25
84455926 	2021-07-12 19:24 	SELL 	GBPAUD 	0.01 	1.85745 	1.85713 	0 	0 	0.21
84455935 	2021-07-12 19:32 	SELL 	GBPNZD 	0.01 	1.99019 	1.99015 	0 	0 	0.02
84457254 	2021-07-13 08:06 	BUY 	EURGBP 	0.01 	0.8545 	0.85498 	-0.04 	0 	0.56
84457257 	2021-07-13 08:00 	SELL 	GBPJPY 	0.01 	153.173 	153.15 	-0.04 	0 	0.18
84457262 	2021-07-13 08:49 	SELL 	CHFJPY 	0.01 	120.554 	120.531 	0.01 	0 	0.17
84464585 	2021-07-13 06:50 	SELL 	GBPCAD 	0.01 	1.73062 	1.73031 	0 	0 	0.21
84467982 	2021-07-13 08:31 	SELL 	XAUUSD 	0.01 	1810.6 	1810.32 	0 	0 	0.24
84471181 	2021-07-13 10:24 	BUY 	GBPUSD 	0.01 	1.38565 	1.38601 	0 	0 	0.3
84471187 	2021-07-13 13:30 	SELL 	USDCAD 	0.01 	1.24731 	1.247 	0 	0 	0.21
84471195 	2021-07-13 12:13 	BUY 	EURCHF 	0.01 	1.08498 	1.08537 	0 	0 	0.36
84471207 	2021-07-13 10:55 	BUY 	EURNZD 	0.01 	1.69546 	1.69586 	0 	0 	0.24
84471219 	2021-07-13 13:53 	BUY 	GBPCHF 	0.01 	1.26959 	1.27011 	0 	0 	0.48
84473891 	2021-07-13 13:11 	BUY 	CADJPY 	0.01 	88.314 	88.346 	0 	0 	0.25
84473896 	2021-07-13 13:24 	BUY 	GBPJPY 	0.01 	152.67 	152.703 	0 	0 	0.25
84473903 	2021-07-13 12:58 	BUY 	NZDUSD 	0.01 	0.69745 	0.69785 	0 	0 	0.34
84473913 	2021-07-13 12:55 	BUY 	GBPUSD 	0.01 	1.38455 	1.38474 	0 	0 	0.16
84486549 	2021-07-13 14:46 	BUY 	GBPUSD 	0.01 	1.38207 	1.38215 	0 	0 	0.07
84486586 	2021-07-13 14:48 	BUY 	AUDUSD 	0.01 	0.74521 	0.74568 	0 	0 	0.4
84486606 	2021-07-13 14:48 	SELL 	USDCAD 	0.01 	1.25233 	1.25166 	0 	0 	0.46
84486617 	2021-07-13 14:48 	BUY 	EURJPY 	0.01 	130.398 	130.438 	0 	0 	0.31
84489572 	2021-07-13 16:42 	BUY 	AUDCHF 	0.01 	0.68405 	0.68459 	0 	0 	0.5
84489604 	2021-07-13 15:24 	BUY 	CADCHF 	0.01 	0.73211 	0.73243 	0 	0 	0.3
84489612 	2021-07-13 16:51 	BUY 	NZDCHF 	0.01 	0.63846 	0.63905 	0 	0 	0.55
84489681 	2021-07-13 15:24 	SELL 	USDCAD 	0.01 	1.25186 	1.25145 	0 	0 	0.28
84489704 	2021-07-14 11:24 	BUY 	EURCHF 	0.01 	1.08375 	1.08436 	-0.01 	0 	0.56
84490237 	2021-07-13 15:20 	SELL 	GBPCAD 	0.01 	1.73255 	1.73235 	0 	0 	0.13
84499694 	2021-07-14 03:00 	BUY 	AUDUSD 	0.01 	0.74504 	0.74557 	-0.01 	0 	0.45
84499703 	2021-07-13 20:29 	BUY 	EURGBP 	0.01 	0.85271 	0.85295 	0 	0 	0.28
84499723 	2021-07-14 09:57 	BUY 	EURCHF 	0.01 	1.08275 	1.08305 	-0.01 	0 	0.28
84499734 	2021-07-14 01:29 	BUY 	NZDCHF 	0.01 	0.6382 	0.63866 	0.02 	0 	0.43
84499768 	2021-07-13 19:20 	SELL 	USDCAD 	0.01 	1.25185 	1.2517 	0 	0 	0.1
84499773 	2021-07-14 01:29 	BUY 	NZDUSD 	0.01 	0.69499 	0.69521 	-0.01 	0 	0.19
84503056 	2021-07-14 01:29 	BUY 	AUDJPY 	0.01 	82.366 	82.418 	0.02 	0 	0.39
84514202 	2021-07-14 07:04 	SELL 	XAUUSD 	0.01 	1813.86 	1813.96 	0 	0 	-0.08
84514233 	2021-07-14 08:51 	BUY 	AUDNZD 	0.01 	1.06313 	1.06356 	0 	0 	0.26
84514241 	2021-07-14 08:47 	SELL 	NZDCAD 	0.01 	0.87716 	0.87702 	0 	0 	0.09
84514266 	2021-07-14 08:24 	BUY 	EURNZD 	0.01 	1.68028 	1.68067 	0 	0 	0.23
84516145 	2021-07-14 15:56 	BUY 	EURGBP 	0.01 	0.85181 	0.85206 	0 	0 	0.29
84516327 	2021-07-14 08:15 	BUY 	EURNZD 	0.01 	1.67959 	1.68001 	0 	0 	0.25
84516345 	2021-07-14 08:44 	BUY 	AUDNZD 	0.01 	1.06273 	1.0632 	0 	0 	0.28
84521019 	2021-07-14 10:42 	SELL 	XAUUSD 	0.01 	1813.51 	1813.31 	0 	0 	0.17
84521037 	2021-07-14 11:03 	BUY 	AUDUSD 	0.01 	0.74424 	0.74472 	0 	0 	0.41
84521039 	2021-07-14 10:49 	SELL 	USDCHF 	0.01 	0.91967 	0.91939 	0 	0 	0.25
84521041 	2021-07-14 10:43 	BUY 	EURGBP 	0.01 	0.8511 	0.85128 	0 	0 	0.21
84521044 	2021-07-14 10:59 	BUY 	EURJPY 	0.01 	130.249 	130.302 	0 	0 	0.41
84521049 	2021-07-14 10:45 	SELL 	GBPAUD 	0.01 	1.8609 	1.86047 	0 	0 	0.27
84521051 	2021-07-14 11:03 	BUY 	AUDJPY 	0.01 	82.22 	82.283 	0 	0 	0.49
84521056 	2021-07-14 19:37 	BUY 	AUDNZD 	0.01 	1.06301 	1.0637 	0 	0 	0.41
84524571 	2021-07-14 12:36 	SELL 	XAUUSD 	0.01 	1817.41 	1817.15 	0 	0 	0.22
84531991 	2021-07-14 14:56 	BUY 	EURGBP 	0.01 	0.85125 	0.85146 	0 	0 	0.25
84532000 	2021-07-14 20:46 	BUY 	EURJPY 	0.01 	130.176 	130.193 	0 	0 	0.13
84532005 	2021-07-14 14:59 	BUY 	EURNZD 	0.01 	1.68 	1.68053 	0 	0 	0.32
84535562 	2021-07-14 15:39 	BUY 	USDJPY 	0.01 	110.069 	110.085 	0 	0 	0.12
84535570 	2021-07-14 20:22 	BUY 	EURJPY 	0.01 	130.116 	130.175 	0 	0 	0.45
84535580 	2021-07-14 15:52 	BUY 	CADJPY 	0.01 	88.02 	88.069 	0 	0 	0.37
84535594 	2021-07-15 03:12 	SELL 	NZDCAD 	0.01 	0.87886 	0.87841 	-0.09 	0 	0.3
84547452 	2021-07-15 12:20 	BUY 	USDJPY 	0.01 	109.983 	110.023 	0.08 	0 	0.31
84559383 	2021-07-15 11:49 	BUY 	USDCHF 	0.01 	0.91463 	0.91485 	0 	0 	0.21
84559387 	2021-07-15 06:05 	SELL 	USDCAD 	0.01 	1.25399 	1.25376 	0 	0 	0.16
84559390 	2021-07-15 06:31 	BUY 	EURJPY 	0.01 	129.997 	130.03 	0 	0 	0.25
84559392 	2021-07-15 06:09 	SELL 	EURCAD 	0.01 	1.48373 	1.48348 	0 	0 	0.17
84559394 	2021-07-15 06:36 	BUY 	GBPCHF 	0.01 	1.26538 	1.26605 	0 	0 	0.62
84559401 	2021-07-15 06:17 	BUY 	GBPJPY 	0.01 	151.984 	152.049 	0 	0 	0.5
84559450 	2021-07-15 06:09 	BUY 	AUDJPY 	0.01 	81.959 	82.018 	0 	0 	0.45
84559453 	2021-07-15 06:59 	BUY 	AUDCHF 	0.01 	0.68242 	0.68304 	0 	0 	0.57
84559456 	2021-07-15 06:46 	BUY 	CADJPY 	0.01 	87.62 	87.665 	0 	0 	0.34
84559458 	2021-07-15 08:48 	BUY 	CADCHF 	0.01 	0.7294 	0.72989 	0 	0 	0.45
84562940 	2021-07-15 07:19 	SELL 	XAUUSD 	0.01 	1832.38 	1832.03 	0 	0 	0.3
84563071 	2021-07-15 09:00 	SELL 	XAUUSD 	0.01 	1831.22 	1830.94 	0 	0 	0.24
84563784 	2021-07-15 08:18 	SELL 	EURCAD 	0.01 	1.48316 	1.48249 	0 	0 	0.45
84563822 	2021-07-15 08:00 	SELL 	GBPCAD 	0.02 	1.73721 	1.73684 	0 	0 	0.5
84563847 	2021-07-15 08:27 	SELL 	AUDCAD 	0.01 	0.93669 	0.93653 	0 	0 	0.11
84563856 	2021-07-15 08:24 	SELL 	NZDCAD 	0.01 	0.87982 	0.87965 	0 	0 	0.12
84563865 	2021-07-15 09:02 	SELL 	XAGUSD 	0.01 	26.338 	26.319 	0 	0 	0.8
84567615 	2021-07-15 11:00 	BUY 	USDJPY 	0.01 	109.804 	109.817 	0 	0 	0.1
84567618 	2021-07-15 09:23 	BUY 	EURJPY 	0.01 	129.978 	130.016 	0 	0 	0.29
84567631 	2021-07-15 09:22 	BUY 	GBPJPY 	0.01 	151.781 	151.852 	0 	0 	0.54
84567651 	2021-07-15 11:01 	BUY 	GBPCHF 	0.01 	1.26415 	1.26459 	0 	0 	0.41
84567664 	2021-07-15 09:44 	BUY 	AUDJPY 	0.01 	82.031 	82.073 	0 	0 	0.32
84570397 	2021-07-15 10:56 	SELL 	XAUUSD 	0.01 	1832.61 	1832.46 	0 	0 	0.13
84570425 	2021-07-15 11:29 	BUY 	EURCHF 	0.01 	1.08085 	1.08133 	0 	0 	0.44
84570429 	2021-07-15 11:00 	BUY 	GBPCHF 	0.01 	1.26246 	1.26289 	0 	0 	0.4
84570444 	2021-07-15 11:22 	BUY 	AUDCHF 	0.01 	0.68124 	0.68157 	0 	0 	0.31
84570470 	2021-07-15 11:03 	BUY 	CADCHF 	0.01 	0.72922 	0.72975 	0 	0 	0.49
84570546 	2021-07-15 11:03 	BUY 	NZDCHF 	0.01 	0.64014 	0.64044 	0 	0 	0.28
84570553 	2021-07-15 11:03 	SELL 	XAGUSD 	0.01 	26.364 	26.342 	0 	0 	0.93
84575632 	2021-07-16 08:49 	BUY 	EURJPY 	0.01 	130.001 	130.053 	-0.03 	0 	0.4
84575769 	2021-07-15 12:36 	SELL 	GBPAUD 	0.01 	1.86106 	1.86073 	0 	0 	0.21
84575775 	2021-07-15 12:37 	SELL 	GBPCAD 	0.01 	1.73701 	1.73654 	0 	0 	0.32
84577591 	2021-07-15 13:30 	BUY 	EURJPY 	0.01 	129.939 	129.99 	0 	0 	0.39
84577645 	2021-07-15 13:29 	BUY 	AUDJPY 	0.01 	81.871 	81.912 	0 	0 	0.31
84577685 	2021-07-15 13:18 	BUY 	CHFJPY 	0.01 	119.99 	120.027 	0 	0 	0.28
84596326 	2021-07-15 20:53 	SELL 	XAUUSD 	0.02 	1828.52 	1828.3 	0 	0 	0.37
84596332 	2021-07-15 19:35 	BUY 	USDJPY 	0.02 	109.834 	109.851 	0 	0 	0.27
84596335 	2021-07-15 19:57 	BUY 	AUDUSD 	0.02 	0.74166 	0.74183 	0 	0 	0.29
84596341 	2021-07-15 20:40 	SELL 	USDCAD 	0.02 	1.26093 	1.26053 	0 	0 	0.54
84596381 	2021-07-15 19:33 	BUY 	EURJPY 	0.02 	129.63 	129.66 	0 	0 	0.46
84596409 	2021-07-15 20:31 	SELL 	EURAUD 	0.02 	1.59164 	1.5914 	0 	0 	0.3
84596413 	2021-07-15 21:09 	SELL 	EURCAD 	0.02 	1.48817 	1.4879 	0 	0 	0.36
84596418 	2021-07-16 03:00 	SELL 	GBPCAD 	0.02 	1.74075 	1.74059 	0.01 	0 	0.21
84596422 	2021-07-15 20:20 	BUY 	GBPJPY 	0.02 	151.656 	151.708 	0 	0 	0.81
84596429 	2021-07-15 22:19 	BUY 	AUDJPY 	0.02 	81.473 	81.535 	0 	0 	0.95
84596560 	2021-07-15 23:45 	BUY 	AUDCHF 	0.02 	0.68135 	0.68186 	0 	0 	0.94
84596563 	2021-07-15 21:17 	BUY 	CADJPY 	0.02 	87.102 	87.18 	0 	0 	1.2
84596566 	2021-07-15 21:33 	BUY 	CHFJPY 	0.02 	119.596 	119.638 	0 	0 	0.65
84596569 	2021-07-16 01:21 	BUY 	CADCHF 	0.01 	0.72848 	0.72915 	0.02 	0 	0.61
84596572 	2021-07-15 23:01 	BUY 	NZDJPY 	0.01 	76.621 	76.692 	0 	0 	0.55
84599196 	2021-07-16 02:29 	BUY 	USDJPY 	0.02 	109.853 	109.918 	0.06 	0 	1
84599211 	2021-07-16 03:06 	BUY 	EURJPY 	0.01 	129.771 	129.873 	-0.03 	0 	0.79
84606751 	2021-07-16 08:44 	BUY 	AUDNZD 	0.02 	1.05962 	1.06007 	0 	0 	0.53
84606762 	2021-07-16 07:47 	SELL 	NZDCHF 	0.02 	0.64457 	0.64436 	0 	0 	0.39
84606767 	2021-07-16 06:31 	SELL 	XAGUSD 	0.01 	26.343 	26.318 	0 	0 	1.06
84608251 	2021-07-16 07:47 	BUY 	EURNZD 	0.01 	1.68307 	1.68336 	0 	0 	0.17
84608304 	2021-07-16 08:10 	BUY 	GBPNZD 	0.01 	1.97036 	1.97072 	0 	0 	0.21
84608312 	2021-07-16 07:29 	SELL 	USDCAD 	0.02 	1.25773 	1.25742 	0 	0 	0.42
84610797 	2021-07-16 08:20 	BUY 	GBPUSD 	0.02 	1.38057 	1.38075 	0 	0 	0.3
84610802 	2021-07-16 08:21 	BUY 	GBPJPY 	0.02 	151.844 	151.905 	0 	0 	0.94
84610812 	2021-07-16 08:41 	BUY 	GBPNZD 	0.02 	1.96975 	1.97029 	0 	0 	0.64
84611890 	2021-07-16 09:05 	BUY 	GBPUSD 	0.02 	1.38109 	1.38147 	0 	0 	0.65
84611919 	2021-07-16 09:13 	SELL 	USDCAD 	0.02 	1.25897 	1.25865 	0 	0 	0.43
84611957 	2021-07-16 09:14 	SELL 	EURCAD 	0.02 	1.4863 	1.48584 	0 	0 	0.62
84612586 	2021-07-16 09:10 	SELL 	NZDCAD 	0.02 	0.88222 	0.88197 	0 	0 	0.34
84614843 	2021-07-16 13:20 	SELL 	NZDCAD 	0.02 	0.88238 	0.882 	0 	0 	0.51
84614851 	2021-07-16 11:10 	SELL 	NZDCHF 	0.02 	0.64518 	0.64491 	0 	0 	0.5
84616288 	2021-07-16 10:34 	BUY 	EURGBP 	0.02 	0.85355 	0.85374 	0 	0 	0.45
84616312 	2021-07-16 10:43 	BUY 	EURNZD 	0.02 	1.68309 	1.68342 	0 	0 	0.39
84616324 	2021-07-16 10:38 	SELL 	GBPCAD 	0.02 	1.74057 	1.74026 	0 	0 	0.42
84616506 	2021-07-20 05:39 	BUY 	AUDNZD 	0.02 	1.05946 	1.05986 	-0.02 	0 	0.47
84620825 	2021-07-16 12:33 	BUY 	GBPUSD 	0.02 	1.38047 	1.38063 	0 	0 	0.27
84620847 	2021-07-16 12:20 	SELL 	USDCAD 	0.02 	1.25953 	1.2593 	0 	0 	0.31
84620883 	2021-07-16 12:42 	SELL 	EURCAD 	0.02 	1.4862 	1.48597 	0 	0 	0.31
84620892 	2021-07-16 12:21 	BUY 	GBPNZD 	0.02 	1.96786 	1.9683 	0 	0 	0.53
84620902 	2021-07-16 13:21 	BUY 	AUDNZD 	0.02 	1.05845 	1.0588 	0 	0 	0.41
84620915 	2021-07-16 12:27 	BUY 	XAGUSD 	0.01 	26.058 	26.089 	0 	0 	1.31
84626147 	2021-07-16 14:14 	BUY 	GBPUSD 	0.02 	1.38129 	1.38148 	0 	0 	0.32
84626160 	2021-07-16 14:16 	SELL 	USDJPY 	0.01 	110.314 	110.294 	0 	0 	0.15
84626171 	2021-07-16 14:16 	SELL 	EURAUD 	0.01 	1.59168 	1.59147 	0 	0 	0.13
84626180 	2021-07-20 00:59 	BUY 	AUDNZD 	0.01 	1.05851 	1.05884 	-0.02 	0 	0.19
84631974 	2021-07-16 15:57 	BUY 	GBPUSD 	0.02 	1.37906 	1.37919 	0 	0 	0.23
84632006 	2021-07-16 16:27 	SELL 	USDCAD 	0.02 	1.25909 	1.25883 	0 	0 	0.35
84632035 	2021-07-16 16:09 	SELL 	EURAUD 	0.02 	1.59381 	1.59346 	0 	0 	0.44
84632064 	2021-07-16 16:25 	SELL 	EURCAD 	0.02 	1.48701 	1.48672 	0 	0 	0.39
84632108 	2021-07-16 15:52 	BUY 	AUDJPY 	0.02 	81.544 	81.584 	0 	0 	0.62
84632136 	2021-07-16 16:08 	BUY 	AUDCHF 	0.02 	0.6807 	0.68111 	0 	0 	0.76
84632176 	2021-07-16 15:52 	BUY 	XAGUSD 	0.01 	25.815 	25.846 	0 	0 	1.31
84649881 	2021-07-21 14:50 	SELL 	USDCAD 	0.01 	1.26398 	1.26371 	-0.08 	0 	0.18
84649884 	2021-07-21 13:27 	SELL 	EURCAD 	0.01 	1.4923 	1.49209 	0.04 	0 	0.14
84649896 	2021-07-21 14:00 	BUY 	CADJPY 	0.01 	86.979 	87.008 	0.02 	0 	0.23
84649904 	2021-07-19 05:47 	SELL 	NZDCAD 	0.02 	0.88393 	0.88376 	0 	0 	0.23
84650797 	2021-07-22 11:21 	BUY 	GBPUSD 	0.01 	1.37562 	1.37578 	-0.36 	0 	0.14
84650895 	2021-07-20 11:46 	SELL 	GBPCAD 	0.01 	1.7388 	1.73865 	0.01 	0 	0.1
84650905 	2021-07-19 07:37 	BUY 	GBPJPY 	0.01 	151.214 	151.255 	0 	0 	0.32
84651458 	2021-07-19 20:24 	SELL 	NZDCAD 	0.01 	0.88364 	0.88352 	0 	0 	0.08
84651474 	2021-07-21 14:02 	BUY 	CHFJPY 	0.01 	119.578 	119.618 	-0.1 	0 	0.3
84667966 	2021-07-19 12:55 	SELL 	EURGBP 	0.01 	0.85902 	0.85883 	0 	0 	0.22
84667991 	2021-07-22 07:09 	SELL 	EURAUD 	0.01 	1.60239 	1.60219 	0.2 	0 	0.12
84667999 	2021-07-22 11:26 	BUY 	GBPCHF 	0.01 	1.26286 	1.26328 	0.09 	0 	0.39
84668004 	2021-07-21 14:34 	BUY 	GBPJPY 	0.01 	150.533 	150.573 	0 	0 	0.31
84668028 	2021-07-21 14:15 	BUY 	AUDJPY 	0.01 	80.689 	80.726 	0.04 	0 	0.29
84668064 	2021-07-22 18:05 	BUY 	NZDCHF 	0.01 	0.64036 	0.64071 	0.11 	0 	0.32
84687770 	2021-07-20 01:03 	BUY 	AUDCHF 	0.01 	0.67397 	0.67444 	0.03 	0 	0.44
84687781 	2021-07-19 20:57 	BUY 	CADCHF 	0.01 	0.71957 	0.72002 	0 	0 	0.42
84700517 	2021-07-20 14:48 	SELL 	EURAUD 	0.01 	1.60708 	1.60685 	0 	0 	0.14
84700614 	2021-07-20 07:41 	SELL 	GBPAUD 	0.01 	1.86527 	1.86494 	0 	0 	0.2
84700640 	2021-07-20 05:19 	BUY 	AUDNZD 	0.01 	1.05751 	1.05815 	0 	0 	0.37
84702265 	2021-07-20 10:14 	BUY 	GBPUSD 	0.01 	1.36713 	1.36731 	0 	0 	0.16
84702267 	2021-07-20 08:07 	BUY 	NZDUSD 	0.02 	0.69079 	0.69101 	0 	0 	0.37
84702272 	2021-07-20 09:27 	SELL 	USDCAD 	0.01 	1.27573 	1.27555 	0 	0 	0.12
84702286 	2021-07-20 06:03 	SELL 	EURNZD 	0.02 	1.70685 	1.70666 	0 	0 	0.22
84702287 	2021-07-20 06:02 	SELL 	GBPAUD 	0.01 	1.86626 	1.86601 	0 	0 	0.15
84702314 	2021-07-20 06:24 	BUY 	GBPJPY 	0.01 	149.641 	149.686 	0 	0 	0.35
84702322 	2021-07-20 06:05 	BUY 	AUDJPY 	0.01 	80.17 	80.212 	0 	0 	0.33
84702338 	2021-07-20 08:10 	BUY 	CADJPY 	0.01 	85.797 	85.817 	0 	0 	0.15
